id_lieu;id_local;nom_lieu;ad_lieu;com_lieu;insee;type;date_maj;ouvert;source;Xlong;Ylat;nbre_pl;nbre_pmr;duree;horaires;proprio;lumiere;comm
29035-C-001;;Aire de covoiturage Prat Ar C'Heff;2 Rue de Cornouaille. 29870 Coat-Méal;COAT MEAL;29035;Aire de covoiturage;29/08/2019;True;222900011.0;-4.545870784;48.50609265;;;;;;;
29037-C-001;;Aire de covoiturage Ti Robin;D144. 29120 Combrit;COMBRIT;29037;Aire de covoiturage;29/08/2019;True;222900011.0;-4.191780041;47.90848155;;;;;;;
29039-C-001;;Aire de covoiturage La Boissiére - Coat Conq;Rue de la Forge. 29900 Concarneau;CONCARNEAU;29039;Aire de covoiturage;29/08/2019;True;222900011.0;-3.901725832;47.92190062;;;;;;;
29041-C-001;;Aire de covoiturage Ster Goz;18 Rue de Quimper. 29370 Coray;CORAY;29041;Aire de covoiturage;29/08/2019;True;222900011.0;-3.833272568;48.05859023;;;;;;;
29042-C-001;;Aire de covoiturage Tal Ar Groas;1 Route de l'Aber. 29160 Crozon;CROZON;29042;Aire de covoiturage;29/08/2019;True;222900011.0;-4.418959835;48.24805282;;;;;;;
29043-C-001;;Aire de covoiturage Moulin des Salles;31 Route de Brest. 29460 Daoulas;DAOULAS;29043;Aire de covoiturage;29/08/2019;True;222900011.0;-4.257678045;48.36654658;;;;;;;
29053-C-001;;Aire de covoiturage Quiella;Route de Rumengol. 29590 Le Faou;LE FAOU;29053;Aire de covoiturage;29/08/2019;True;222900011.0;-4.167873871;48.29862009;;;;;;;
29054-C-001;;Aire de covoiturage Croaz An Herry;D764. 29690 La Feuillée;LA FEUILLEE;29054;Aire de covoiturage;29/08/2019;True;222900011.0;-3.845220409;48.38169577;;;;;;;
29055-C-001;;Complexe Sportif Auguste Et Aimé Le Got;8 Route de Brest. 29260 Le Folgoét;LE FOLGOET;29055;Parking;29/08/2019;True;222900011.0;-4.33850186;48.55992862;;;;;;;
29061-C-001;;Aire de covoiturage Le Carpont;5 Rue de Kerdidrun. 29850 Gouesnou;GOUESNOU;29061;Aire de covoiturage;29/08/2019;True;222900011.0;-4.461762586;48.44688675;;;;;;;
29068-C-001;;Aire de covoiturage Kermat;Route de Kermat. 29410 Guiclan;GUICLAN;29068;Aire de covoiturage;29/08/2019;True;222900011.0;-3.989414044;48.52088518;;;;;;;
29069-C-001;;Aire de covoiturage Ty Colo;29820. D67. Guilers;GUILERS;29069;Aire de covoiturage;29/08/2019;True;222900011.0;-4.598634806;48.4284774;;;;;;;
29075-C-001;;Aire de covoiturage Froutven;105 Rue Pierre Jakez Helias. 29490 Guipavas;GUIPAVAS;29075;Aire de covoiturage;29/08/2019;True;222900011.0;-4.43966825;48.4172813;;;;;;;
29078-C-001;;Aire de covoiturage Botcabeur;Route de Botcabeur. 29460 Hanvec;HANVEC;29078;Aire de covoiturage;29/08/2019;True;222900011.0;-4.155742952;48.33213615;;;;;;;
29079-C-001;;Aire de covoiturage Pont de La Corde;14 Rue Jacques Guéguen. 29670 Henvic;HENVIC;29079;Aire de covoiturage;29/08/2019;True;222900011.0;-3.947920847;48.64531888;;;;;;;
29081-C-001;;Aire de covoiturage Menez Bras;D14. 29690 Plouyé;HUELGOAT;29081;Aire de covoiturage;29/08/2019;True;222900011.0;-3.750106041;48.34839447;;;;;;;
29089-C-001;;Aire de covoiturage Loch Ar Lann;D764. 29270 Kergloff;KERGLOFF;29089;Aire de covoiturage;29/08/2019;True;222900011.0;-3.612962056;48.2874739;;;;;;;
29103-C-001;;Aire de covoiturage Jean Monnet;ZA de Prat Pip. 175 rue Jean Monnet. 29800 Saint-Divy;LANDERNEAU;29103;Aire de covoiturage;29/08/2019;True;222900011.0;-4.269187605;48.44449453;;;;;;;
29104-C-001;;Aire de covoiturage Les Quatre Chemins;Les Quatre Chemins. 29560 LanDévennec;LANDEVENNEC;29104;Aire de covoiturage;29/08/2019;True;222900011.0;-4.333813993;48.26220635;;;;;;;
29105-C-001;;Aire de covoiturage Kerivoal;Zone de Kerioual. D69. 29400 Landivisiau;LANDIVISIAU;29105;Aire de covoiturage;29/08/2019;True;222900011.0;-4.051675766;48.51538192;;;;;;;
29123-C-001;;Aire de covoiturage Ty Blaise;103 Ty Blaise. 29190 Lennon;LENNON;29123;Aire de covoiturage;29/08/2019;True;222900011.0;-3.902552406;48.20781075;;;;;;;
29140-C-001;;Aire de covoiturage Kéranc'Hoat;24 Rue de la Gare. 29470 Loperhet;LOPERHET;29140;Aire de covoiturage;29/08/2019;True;222900011.0;-4.307951837;48.38286825;;;;;;;
29145-C-001;;Mairie de Confort-Meilars;97 Rue Pen ar Bed. 29790 Confort-Meilars;CONFORT MEILARS;29145;Parking;29/08/2019;True;222900011.0;-4.426988664;48.05100334;;;;;;;
29146-C-001;;Aire de covoiturage Kerampaou (Kercorey);Aire de covoiturage de Kerampaou. Burleo. 29140 Melgven;MELGVEN;29146;Aire de covoiturage;29/08/2019;True;222900011.0;-3.800855592;47.88913267;;;;;;;
29149-C-001;;Aire de covoiturage Pen Ar Guéar;340 Rue Messire Jean Kerebel. 29290 Milizac;MILIZAC;29149;Aire de covoiturage;29/08/2019;True;222900011.0;-4.562064728;48.46307683;;;;;;;
29150-C-001;;Intermarché;3 Rue de Kerdiaoulig. 29350 Moélan-sur-Mer;MOELAN SUR MER;29150;Supermarché;29/08/2019;True;222900011.0;-3.631399288;47.81168887;;;;;;;
29160-C-001;;Aire de covoiturage Gare du Lac;58 Avenue de Waltenhofen. 29860 Plabennec;PLABENNEC;29160;Aire de covoiturage;29/08/2019;True;222900011.0;-4.430842377;48.49801446;;;;;;;
29161-C-001;;Aire de covoiturage Penhoat Salaun;ZAC de Penhoat Salaun. Pole Commercial Quai 29. 29170 Pleuven;PLEUVEN;29161;Aire de covoiturage;29/08/2019;True;222900011.0;-4.027307333;47.90150893;;;;;;;
29167-C-001;;Aire de covoiturage Kérandoaré;17 Kerandoaré. 29710 Plogastel-Saint-Germain;PLOGASTEL ST GERMAIN;29167;Aire de covoiturage;29/08/2019;True;222900011.0;-4.271148516;47.99869516;;;;;;;
29179-C-001;;Aire de covoiturage Croas Ar Rod;D32. 29260 Ploudaniel;PLOUDANIEL;29179;Aire de covoiturage;29/08/2019;True;222900011.0;-4.309931516;48.55942071;;;;;;;
29183-C-001;;Aire de covoiturage Les Quatre Chemins;70 Les Quatre Chemins. 29650 Plouégat-Moysan;PLOUEGAT MOYSAN;29183;Aire de covoiturage;29/08/2019;True;222900011.0;-3.605819376;48.56735534;;;;;;;
29190-C-001;;Aire de covoiturage Keraudy;4 Rue de la Forge. 29217 Plougonvelin;PLOUGONVELIN;29190;Aire de covoiturage;29/08/2019;True;222900011.0;-4.720745248;48.34391896;;;;;;;
29196-C-001;;Aire de covoiturage Gorréquéar;13 D26. 29830 Plouguin;PLOUGUIN;29196;Aire de covoiturage;29/08/2019;True;222900011.0;-4.602263502;48.52494474;;;;;;;
29197-C-001;;Place Jean Guillou;2 Rue Jean Guillou. 29780 Plouhinec;PLOUHINEC;29197;Parking;29/08/2019;True;222900011.0;-4.484518331;48.01363072;;;;;;;
29199-C-001;;Aire de covoiturage Lan Kerdilés;D64. 29610 Plouigneau;PLOUIGNEAU;29199;Aire de covoiturage;29/08/2019;True;222900011.0;-3.715960142;48.57640458;;;;;;;
29205-C-001;;Aire de covoiturage Sainte-Catherine;1 Le Pont Neuf. 22340 Treffrin;PLOUNEVEZEL;29205;Aire de covoiturage;29/08/2019;True;222900011.0;-3.546483865;48.29889905;;;;;;;
29216-C-001;;Aire de covoiturage Ti Lipig;336 Kerbenhir. 29700 Pluguffan;PLUGUFFAN;29216;Aire de covoiturage;29/08/2019;True;222900011.0;-4.168375413;47.9547808;;;;;;;
29224-C-001;;Aire de covoiturage Foennec Veur;Foennec Veur. 29100 Pouldergat;POULDERGAT;29224;Aire de covoiturage;29/08/2019;True;222900011.0;-4.32923363;48.03872684;;;;;;;
29232-C-001;;Aire de covoiturage Kernevez;279 Route de Douarnenez. 29000 Quimper;QUIMPER;29232;Aire de covoiturage;29/08/2019;True;222900011.0;-4.147025891;47.99975802;;;;;;;
29233-C-001;;Aire de covoiturage Kervidanou;1 Péle d'Act Kervidanou 3. 29300 Mellac;QUIMPERLE;29233;Aire de covoiturage;29/08/2019;True;222900011.0;-3.584241427;47.86830712;;;;;;;
29234-C-001;;Aire de covoiturage Kerfleury;Petit Kérozec. 29300 RéDéné;REDENE;29234;Aire de covoiturage;29/08/2019;True;222900011.0;-3.5093068;47.84892196;;;;;;;
29235-C-001;;Aire de covoiturage Kergleuz;4 Rue Robert Schuman. 29480 Le Relecq-Kerhuon;LE RELECQ KERHUON;29235;Aire de covoiturage;29/08/2019;True;222900011.0;-4.407923978;48.39871002;;;;;;;
29236-C-001;;Aire de covoiturage Kerandréo;D4. 29340 Riec-sur-Bélon;RIEC SUR BELON;29236;Aire de covoiturage;29/08/2019;True;222900011.0;-3.70053248;47.8865826;;;;;;;
29257-C-001;;Aire de covoiturage Tevenn Ar Reut;8 Rue de Theven Ar Reut. 29830 Saint-Pabu;ST PABU;29257;Aire de covoiturage;29/08/2019;True;222900011.0;-4.611350472;48.56719854;;;;;;;
29263-C-001;;Aire de covoiturage Ti Raden;Ty Raden. 29590 Saint-Ségal;ST SEGAL;29263;Aire de covoiturage;29/08/2019;True;222900011.0;-4.076218395;48.2249265;;;;;;;
29265-C-001;;Aire de covoiturage Coat Conval;D785. 29600 Sainte-Séve;STE SEVE;29265;Aire de covoiturage;29/08/2019;True;222900011.0;-3.879252377;48.5522446;;;;;;;
29266-C-001;;Aire de covoiturage Saint-Thégonnec;D118. 29410 Saint-Thégonnec;ST THEGONNEC LOC EGUINER;29266;Aire de covoiturage;29/08/2019;True;222900011.0;-3.940298016;48.52725679;;;;;;;
29270-C-001;;Place de L'Eglise;15 Place de l'église. 29800 Saint-Urbain;ST URBAIN;29270;Parking;29/08/2019;True;222900011.0;-4.228609424;48.39985286;;;;;;;
29277-C-001;;Aire de covoiturage Ar Golenn;40 Rue de Cornouaille. 29450 Sizun;SIZUN;29277;Aire de covoiturage;29/08/2019;True;222900011.0;-4.079011517;48.39989711;;;;;;;
2A006-C-001;;U Serenu;Croisement RD81 - RD161;ALATA;2A006;Supermarché;28/08/2019;True;222000028.0;8.778097256;41.98121882;0.0;0.0;;24-juil;Prive;;
2A017-C-001;;U Listincu - Listincone;Col du Listincone (Croisement RD81 - RD581 - RD61);APPIETTO;2A017;Parking;28/08/2019;True;222000028.0;8.7566936;42.0015011;0.0;0.0;;24-juil;Collectivite de Corse;;
2A032-C-001;;Gifi;Lieu-dit Alivella;BASTELICACCIA;2A032;Parking;28/08/2019;True;200038958.0;8.8246608;41.913679;0.0;0.0;;24-juil;Collectivite de Corse;;
2A085-C-001;;U Prunelli;RD55;CAURO;2A085;Parking;28/08/2019;True;200038958.0;8.826397357;41.91052025;0.0;0.0;;24-juil;Collectivite de Corse et prive;;
2A209-C-001;;Pharmacie Casabianca;Lieu-dit Confina;PERI;2A209;Supermarché;28/08/2019;True;539830349.0;8.867738653;42.01034119;0.0;1.0;;24-juil;Prive;;
2A247-C-001;;Gamm Vert;Route de Muratello;PORTO VECCHIO;2A247;Supermarché;28/08/2019;True;539830349.0;9.265822555;41.59812894;0.0;0.0;;;Prive;;
2A249-C-001;;SupermarchéCasino;Vigna Majo;PROPRIANO;2A249;Supermarché;28/08/2019;True;200009827.0;8.91805094;41.67184442;0.0;0.0;;;Prive;;
2A271-C-001;;U culleghju di Baleone - College de Baleone;Croisement RT20 - RT22;SARROLA CARCOPINO;2A271;Parking;28/08/2019;True;539830349.0;8.814186899;41.96469823;28.0;4.0;;24-juil;Collectivite de Corse;True;transport : Train (CFC Effrico) et Bus Muvistrada (college)
2A348-C-001;;Fabrica;Fabrica;ALERIA;2A348;Parking;28/08/2019;True;200033827.0;9.515394;42.1038186;0.0;0.0;;24-juil;Prive;False;
2B009-C-001;;Parking centre Aleria;Croisement RT10 - RT50;ALERIA;2B009;Parking;28/08/2019;True;200033827.0;9.5135567;42.1128247;25.0;0.0;;24-juil;Collectivite de Corse;True;
2B033-C-001;;P+R de Toga;Chemin du Furcone;BASTIA;2B033;Parking relais;28/08/2019;True;539830349.0;9.452273554;42.70808906;0.0;0.0;;24-juil;Commune;;transport : Bastiabus
2B034-C-001;;Losari;Lieu-dit Stazzola;BELGODERE;2B034;Parking;28/08/2019;True;200066611.0;9.02193738;42.63793602;10.0;0.0;;;Commune;True;
2B037-C-001;;U 4 - Numero 4;Multari. Route Ortale;BIGUGLIA;2B037;Parking;28/08/2019;True;323415372.0;9.438484383;42.59414581;0.0;0.0;;24-juil;Collectivite de Corse;;transport : Train (CFC Tragone)
2B042-C-001;;Precoju;Echangeur RT11 - Avenue de Borgo;BORGO;2B042;Délaissé routier;28/08/2019;True;242000354.0;9.44048023;42.56897648;0.0;0.0;;24-juil;Collectivite de Corse;False;
2B050-C-001;;Rond-point de l'aeroport;Croisement RT30 - RD81;CALVI;2B050;Délaissé routier;28/08/2019;True;200066611.0;8.783158852;42.5496265;10.0;0.0;;;Collectivite de Corse;False;
2B079-C-001;;Gare Ponte Novu;Ponte Novu;CASTELLO DI ROSTINO;2B079;Parking relais;28/08/2019;True;222000036.0;9.2799175;42.4805798;0.0;0.0;;24-juil;Collectivite de Corse;True;transport : Train (CFC Ponte Novu)
2B093-C-001;;Curzo;Bocca di Carbonaja;CORBARA;2B093;Délaissé routier;28/08/2019;True;200066611.0;8.891520805;42.62014208;5.0;0.0;;;Collectivite de Corse;;
2B120-C-001;;Gare de Furiani;Avenue Sampiero Corso;FURIANI;2B120;Parking;28/08/2019;True;242000354.0;9.441175808;42.65289043;0.0;0.0;;24-juil;Collectivite de Corse;True;transport : Train (CFC Gare de Furiani)
2B121-C-001;;Pont des 5 arcades;Croisement RD81 - RD351;GALERIA;2B121;Aire de covoiturage;28/08/2019;True;200066611.0;8.681191629;42.41173041;9.0;0.0;;;Commune;True;
2B123-C-001;;Le Cintra;Av 9 septembre. croisement RT10 - RD144;GHISONACCIA;2B123;Parking;28/08/2019;True;200033827.0;9.403644281;42.01189004;43.0;2.0;;24-juil;Collectivite de Corse;True;
2B124-C-001;;Place de l'Eglise;;GHISONI;2B124;Parking;28/08/2019;True;200033827.0;9.212459623;42.1036557;0.0;0.0;;24-juil;Commune;;
2B126-C-001;;Corsigliese;Croisement RT50 - RD14;GIUNCAGGIO;2B126;Parking;28/08/2019;True;200033827.0;9.4136095;42.1770446;0.0;0.0;;24-juil;Collectivite de Corse;;
2B134-C-001;;Fogata;Col de Fogata;L ILE ROUSSE;2B134;Parking;28/08/2019;True;200066611.0;8.921297466;42.62795148;10.0;0.0;;;Prive;True;
2B136-C-001;;Tesa;Croisement RT30 - RD108;LAMA;2B136;Aire de covoiturage;28/08/2019;True;200066611.0;9.152213863;42.57743681;5.0;0.0;;;Collectivite de Corse;False;
2B143-C-001;;Mairie Annexe Linguizetta;Tavagliese;LINGUIZZETTA;2B143;Parking;28/08/2019;True;200033827.0;9.532426;42.197475;0.0;0.0;;24-juil;Commune;;
2B148-C-001;;Gare de Casamozza;;LUCCIANA;2B148;Parking relais;28/08/2019;True;539830349.0;9.4408232;42.5220319;0.0;0.0;;24-juil;Collectivite de Corse;;transport : Train (CFC Casamozza)
2B150-C-001;;Lumio;Avenue de la place de l'Eglise;LUMIO;2B150;Parking;28/08/2019;True;200066611.0;8.832549009;42.58097408;7.0;2.0;;;Collectivite de Corse;True;
2B169-C-001;;Place de l'eglise;Ponte-Leccia;MOROSAGLIA;2B169;Parking;28/08/2019;True;539830349.0;9.207787109;42.45982219;0.0;0.0;;24-juil;Prive;;
2B190-C-001;;Maison Battaglini;Cappella Village;OLMI CAPPELLA;2B190;Parking;28/08/2019;True;200066611.0;9.019964376;42.52851142;5.0;0.0;;;Collectivite de Corse;True;
2B251-C-001;;Casino Prunelli;Lieu-Dit Baldanaccia;PRUNELLI DI FIUMORBO;2B251;Supermarché;28/08/2019;True;200033827.0;9.4021082;42.0017842;0.0;0.0;;24-juil;Prive;True;
2B303-C-001;;Route de Chiatra;Croisement RT10 - RD17;SAN GIULIANO;2B303;Délaissé routier;28/08/2019;True;200033827.0;9.5453489;42.250305;0.0;0.0;;24-juil;Collectivite de Corse (000ZL0049);False;
2B316-C-001;;Santa Reparata;Place de l'Eglise;SANTA REPARATA DI BALAGNA;2B316;Parking;28/08/2019;True;200066611.0;8.929731789;42.60418034;5.0;0.0;;;Commune;True;
30028-C-001;;Parking de la Céze;Chemin de la petite Céze;BAGNOLS SUR CEZE;30028;Parking;29/08/2019;True;200034692.0;4.620404;44.16839;;;;;;;
31304-C-001;;Parking Eglise de La Trinité;D11;LOUBENS LAURAGAIS;31304;Parking;29/08/2019;True;220900013.0;1.537412;43.3865;;;;;;;
31333-C-001;;Place du Foirail;place du Foirail;MAUVEZIN;31333;Aire de covoiturage;29/08/2019;True;223200015.0;0.877792046;43.73153332;;;;;;;
31542-C-001;;Aire de covoiturage du Bazert;A645. 31210 Huos;SEILHAN;31542;Aire de covoiturage;29/08/2019;True;223300013.0;0.592814;43.059758;33.0;;;;;;
32001-C-001;;Parking du Collége;;AIGNAN;32001;Aire de covoiturage;29/08/2019;True;223200015.0;0.08830015;43.69899608;;;;;;;
32096-C-001;;Parking Au Petit Moulin;"parking avenue de l'Uby ""au petit moulin""";CAZAUBON;32096;Aire de covoiturage;29/08/2019;True;223200015.0;-0.05288563;43.94270931;;;;;;;
32106-C-001;;Parking Rue de Saboulis;Croisement chemin de ronde et rue de Saboulis;COLOGNE;32106;Aire de covoiturage;29/08/2019;True;223200015.0;0.978524757;43.7228055;;;;;;;
32107-C-001;;Parking ducomet;parking rue Ducomet;CONDOM;32107;Aire de covoiturage;29/08/2019;True;223200015.0;0.374010074;43.95853568;;;;;;;
32119-C-001;;Parking Parc Beaulieu;19. avenue Gounon (parc Beaulieu);EAUZE;32119;Aire de covoiturage;29/08/2019;True;223200015.0;0.094809702;43.85993621;;;;;;;
32132-C-001;;Parking de La Piscine;;FLEURANCE;32132;Aire de covoiturage;29/08/2019;True;223200015.0;0.669682952;43.84798339;;;;;;;
32147-C-001;;Parking de La Piscine;;GIMONT;32147;Aire de covoiturage;29/08/2019;True;223200015.0;0.872857255;43.62984887;;;;;;;
32162-C-001;;Parking de L'Eglise;face au monument aux morts;JEGUN;32162;Aire de covoiturage;29/08/2019;True;223200015.0;0.461225927;43.75782718;;;;;;;
32208-C-001;;Parking Le Faubourg;"parking municipal ""le faubourg""";LECTOURE;32208;Aire de covoiturage;29/08/2019;True;223200015.0;0.63016518;43.93483905;;;;;;;
32213-C-001;;Parking de La Gendarmerie;parking de la gendarmerie;LOMBEZ;32213;Aire de covoiturage;29/08/2019;True;223200015.0;0.915935162;43.47442171;;;;;;;
32242-C-001;;Parking Trilha;parking situ avenue Henry Trilha;MASSEUBE;32242;Aire de covoiturage;29/08/2019;True;223200015.0;0.580931444;43.42961111;;;;;;;
32252-C-001;;Aire de Repos Mélian;aire rue du Cubet;MIELAN;32252;Aire de covoiturage;29/08/2019;True;223200015.0;0.30879645;43.43278948;;;;;;;
32253-C-001;;Parking Grande Rue;croisement D953 et Grande rue;MIRADOUX;32253;Aire de covoiturage;29/08/2019;True;223200015.0;0.757217359;43.99903276;;;;;;;
32256-C-001;;Aire de covoiturage Etrigny;aire de pique-nique en face du garage Citro;MIRANDE;32256;Aire de covoiturage;29/08/2019;True;223200015.0;0.409371294;43.5155078;;;;;;;
32285-C-001;;Parking D137 - D943;croisement de la D137 et D943;MONTESQUIOU;32285;Aire de covoiturage;29/08/2019;True;223200015.0;0.333106298;43.57742231;;;;;;;
32290-C-001;;Aire de covoiturage du Rempart;rempart derriere la mairie;MONTREAL;32290;Aire de covoiturage;29/08/2019;True;223200015.0;0.200772128;43.95096813;;;;;;;
32296-C-001;;Parking Centre de Tri Postal;parking ctt du centre de tri postal;NOGARO;32296;Aire de covoiturage;29/08/2019;True;223200015.0;-0.031622844;43.76782511;;;;;;;
32319-C-001;;Parking des Arénes;;PLAISANCE;32319;Aire de covoiturage;29/08/2019;True;223200015.0;0.049882842;43.60715388;;;;;;;
32344-C-001;;Place des Platanes;place des platanes;RISCLE;32344;Aire de covoiturage;29/08/2019;True;223200015.0;-0.083074741;43.66127891;;;;;;;
32370-C-001;;Parking de La Poste;rue des bastides;ST CLAR;32370;Aire de covoiturage;29/08/2019;True;223200015.0;0.76896187;43.89083417;;;;;;;
32410-C-001;;Parking Place des Halles;parking entre le pont de la Save et de la Sav;SAMATAN;32410;Aire de covoiturage;29/08/2019;True;223200015.0;0.933814246;43.4883589;;;;;;;
32412-C-001;;Place Centrale;route de Lombez;SARAMON;32412;Aire de covoiturage;29/08/2019;True;223200015.0;0.766852097;43.52254094;;;;;;;
32459-C-001;;Parking de L'Ancienne Gendarmerie;D930-D571 face S l'ancienne gendarmerie;VALENCE SUR BAISE;32459;Aire de covoiturage;29/08/2019;True;223200015.0;0.387658959;43.87301014;;;;;;;
32462-C-001;;Parking du Collége;place Zaccaharie Baquet (parking du collage);VIC FEZENSAC;32462;Aire de covoiturage;29/08/2019;True;223200015.0;0.300569617;43.7594812;;;;;;;
33005-C-001;;Aire de covoiturage du Chéteau D'Eau;D215;ANDERNOS LES BAINS;33005;Aire de covoiturage;29/08/2019;True;223300013.0;-1.094711;44.744505;10.0;;;;;;
33012-C-001;;Aire de covoiturage des Tennis;D208;ARSAC;33012;Aire de covoiturage;29/08/2019;True;223300013.0;-0.694239;44.994399;6.0;;;;;;
33015-C-001;;Aire de covoiturage du Stade;D2089;ARVEYRES;33015;Aire de covoiturage;29/08/2019;True;223300013.0;-0.285535;44.886007;10.0;;;;;;
33018-C-001;;Aire de covoiturage Leynier;D133E9;VAL DE VIRVEE;33018;Aire de covoiturage;29/08/2019;True;223300013.0;-0.380155;45.016394;20.0;;;;;;
33019-C-001;;Aire de covoiturage de La Tonne éJeannot;D3;AUDENGE;33019;Aire de covoiturage;29/08/2019;True;223300013.0;-1.007819;44.678571;20.0;;;;;;
33023-C-001;;Aire de covoiturage du Thion;D1113;AYGUEMORTE LES GRAVES;33023;Aire de covoiturage;29/08/2019;True;223300013.0;-0.492548;44.69505;37.0;;;;;;
33028-C-001;;Aire de covoiturage de Baron Bariac;D936;BARON;33028;Aire de covoiturage;29/08/2019;True;223300013.0;-0.31351;44.825416;20.0;;;;;;
33043-C-001;;Parking de La Mairie;D671;BELLEBAT;33043;Parking;29/08/2019;True;223300013.0;-0.217603;44.738343;6.0;;;;;;
33047-C-001;;Aire de covoiturage Bel Air;D137;BERSON;33047;Aire de covoiturage;29/08/2019;True;223300013.0;-0.594308;45.12511;23.0;;;;;;
33051-C-001;;Parking Espace Culturel Lucien Mounaix;D3;BIGANOS;33051;Parking;29/08/2019;True;223300013.0;-0.973451;44.6396;28.0;;;;;;
33070-C-001;;Aire de covoiturage de L'église;D104E4;BRACH;33070;Aire de covoiturage;29/08/2019;True;223300013.0;-0.937234;45.04114;10.0;;;;;;
33081-C-001;;Parking de La Piscine;D10;CADILLAC;33081;Parking;29/08/2019;True;223300013.0;-0.32197;44.635721;27.0;;;;;;
33090-C-001;;Parking Centre Commercial La House;D1010;CANEJAN;33090;Parking;29/08/2019;True;223300013.0;-0.641595;44.751134;10.0;;;;;;
33093-C-001;;Parking de La Route de Créon;D13;CAPIAN;33093;Parking;29/08/2019;True;223300013.0;-0.33136;44.712422;5.0;;;;;;
33104-C-001;;Aire de covoiturage de La Presqu'éle;D212;CASTELNAU DE MEDOC;33104;Aire de covoiturage;29/08/2019;True;223300013.0;-0.795468;45.02543;10.0;;;;;;
33114-C-001;;Aire de covoiturage du Pont de Cotet;D22;CAVIGNAC;33114;Aire de covoiturage;29/08/2019;True;223300013.0;-0.380107;45.111965;24.0;;;;;;
33122-C-001;;Aire de Covoitrage de Cantelande;D214;CESTAS;33122;Aire de covoiturage;29/08/2019;True;223300013.0;-0.68727;44.758128;8.0;;;;;;
33140-C-001;;Parking Carrefour Market Créon;D671;CREON;33140;Parking;29/08/2019;True;223300013.0;-0.336403;44.772167;22.0;;;;;;
33165-C-001;;Place Docteur dejean;D936;FARGUES ST HILAIRE;33165;Parking;29/08/2019;True;223300013.0;-0.448803;44.823904;20.0;;;;;;
33199-C-001;;Aire de covoiturage Allée Perrault;A660-D650E3;GUJAN MESTRAS;33199;Aire de covoiturage;29/08/2019;True;223300013.0;-1.072173;44.616305;45.0;;;;;;
33203-C-001;;Aire de covoiturage du Maquis de Vignes-Oudides;D4;HOURTIN;33203;Aire de covoiturage;29/08/2019;True;223300013.0;-1.060135;45.18385;8.0;;;;;;
